DESCRICAO DA CLASSE,SIGLA DA CLASSE,DESCRICAO DO TIPO 1,SIGLA DO TIPO 1,CODIGO DO AGRUPADOR,DESCRICAO DO AGRUPADOR,CODIGO DA COMPOSICAO,DESCRICAO DA COMPOSICAO,UNIDADE,ORIGEM DE PREÇO,CUSTO TOTAL,TIPO ITEM,CODIGO ITEM,DESCRIÇÃO ITEM,UNIDADE ITEM,ORIGEM DE PREÇO ITEM,COEFICIENTE,PRECO UNITARIO,CUSTO TOTAL.1,CUSTO MAO DE OBRA,% MAO DE OBRA,CUSTO MATERIAL,% MATERIAL,CUSTO EQUIPAMENTO,% EQUIPAMENTO,CUSTO SERVICOS TERCEIROS,% SERVICOS TERCEIROS,CUSTO OUTROS,% OUTROS,VINCULO
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100620.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.679,72",COMPOSICAO,5928.0,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,ATRIBUÍDO SÃO PAULO,"0,1800000","284,46","51,20",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100620.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.679,72",INSUMO,14162.0,"POSTE CONICO CONTINUO EM ACO GALVANIZADO, CURVO, BRACO SIMPLES, FLANGEADO, H = 9 M, DIAMETRO INFERIOR = *135* MM",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","1.772,51","1.772,51",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100620.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.679,72",INSUMO,39746.0,"CHUMBADOR DE ACO GALVANIZADO, 1"" X 600 MM, PARA POSTES DE ACO COM BASE, INCLUSO PORCA E ARRUELA",UN,COEFICIENTE DE REPRESENTATIVIDADE,"4,0000000","94,06","376,24",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100620.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.679,72",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,6410000","21,46","13,75",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100620.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.679,72",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"2,0840000","26,28","54,76",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100621.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"3.108,87",,,,,,,,,"72,36","2,3276236","3.020,77","97,1660636","15,74","0,5063128","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100621.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"3.108,87",INSUMO,863.0,CABO DE COBRE NU 35 MM2 MEIO-DURO,M,COEFICIENTE DE REPRESENTATIVIDADE,"9,0000000","36,41","327,69",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100621.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"3.108,87",INSUMO,3798.0,"LUMINARIA ABERTA P/ ILUMINACAO PUBLICA, TIPO X-57 PETERCO OU EQUIV",UN,ATRIBUÍDO SÃO PAULO,"2,0000000","83,57","167,14",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100621.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"3.108,87",COMPOSICAO,5928.0,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,ATRIBUÍDO SÃO PAULO,"0,1800000","284,46","51,20",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100621.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"3.108,87",INSUMO,14163.0,"POSTE CONICO CONTINUO EM ACO GALVANIZADO, CURVO, BRACO DUPLO, FLANGEADO, H = 9 M, DIAMETRO INFERIOR = *135* MM",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","2.087,14","2.087,14",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100621.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"3.108,87",INSUMO,39746.0,"CHUMBADOR DE ACO GALVANIZADO, 1"" X 600 MM, PARA POSTES DE ACO COM BASE, INCLUSO PORCA E ARRUELA",UN,COEFICIENTE DE REPRESENTATIVIDADE,"4,0000000","94,06","376,24",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100621.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"3.108,87",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,9310000","21,46","19,97",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100621.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, FLANGEADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"3.108,87",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"3,0250000","26,28","79,49",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100622.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.338,03",,,,,,,,,"84,86","3,6298153","2.243,48","95,9557031","9,69","0,4144816","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100622.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.338,03",INSUMO,863.0,CABO DE COBRE NU 35 MM2 MEIO-DURO,M,COEFICIENTE DE REPRESENTATIVIDADE,"9,0000000","36,41","327,69",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100622.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.338,03",INSUMO,3798.0,"LUMINARIA ABERTA P/ ILUMINACAO PUBLICA, TIPO X-57 PETERCO OU EQUIV",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","83,57","83,57",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100622.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.338,03",INSUMO,5051.0,"POSTE CONICO CONTINUO EM ACO GALVANIZADO, CURVO, BRACO SIMPLES, ENGASTADO, H = 9 M, DIAMETRO INFERIOR = *135* MM",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","1.775,08","1.775,08",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100622.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.338,03",COMPOSICAO,5928.0,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,ATRIBUÍDO SÃO PAULO,"0,1110000","284,46","31,57",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100622.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.338,03",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"1,1240000","21,46","24,12",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100622.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO SIMPLES, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIA, SEM LÂMPADA - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.338,03",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"3,6530000","26,28","96,00",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100623.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.513,78",,,,,,,,,"106,04","4,2185666","2.398,05","95,3959383","9,69","0,3854951","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100623.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.513,78",INSUMO,863.0,CABO DE COBRE NU 35 MM2 MEIO-DURO,M,COEFICIENTE DE REPRESENTATIVIDADE,"9,0000000","36,41","327,69",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100623.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.513,78",INSUMO,3798.0,"LUMINARIA ABERTA P/ ILUMINACAO PUBLICA, TIPO X-57 PETERCO OU EQUIV",UN,ATRIBUÍDO SÃO PAULO,"2,0000000","83,57","167,14",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100623.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.513,78",COMPOSICAO,5928.0,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,ATRIBUÍDO SÃO PAULO,"0,1110000","284,46","31,57",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100623.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.513,78",INSUMO,14164.0,"POSTE CONICO CONTINUO EM ACO GALVANIZADO, CURVO, BRACO DUPLO, ENGASTADO, H = 9 M, DIAMETRO INFERIOR/BASE = *135* MM",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","1.836,36","1.836,36",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100623.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.513,78",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"1,4130000","21,46","30,32",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,POSTE METALICO,174.0,,,100623.0,"POSTE DE AÇO CONICO CONTÍNUO CURVO DUPLO, ENGASTADO, H=9M, INCLUSIVE LUMINÁRIAS, SEM LÂMPADAS - FORNECIMENTO E INSTALACAO. AF_11/2019",UN,ATRIBUÍDO SÃO PAULO,"2.513,78",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"4,5930000","26,28","120,70",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,LUMINARIA EXTERNA,175.0,,,97605.0,"LUMINÁRIA ARANDELA TIPO MEIA LUA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",UN,ATRIBUÍDO SÃO PAULO,"82,64",,,,,,,,,"8,64","10,4625817","74,00","89,5374183","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,LUMINARIA EXTERNA,175.0,,,97605.0,"LUMINÁRIA ARANDELA TIPO MEIA LUA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",UN,ATRIBUÍDO SÃO PAULO,"82,64",INSUMO,38193.0,"LAMPADA LED 6 W BIVOLT BRANCA, FORMATO TRADICIONAL (BASE E27)",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","4,73","4,73",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,LUMINARIA EXTERNA,175.0,,,97605.0,"LUMINÁRIA ARANDELA TIPO MEIA LUA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",UN,ATRIBUÍDO SÃO PAULO,"82,64",INSUMO,38769.0,"LUMINARIA ARANDELA TIPO MEIA-LUA COM VIDRO FOSCO *30 X 15* CM, PARA 1 LAMPADA, BASE E27, POTENCIA MAXIMA 40/60 W (NAO INCLUI LAMPADA)",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","65,27","65,27",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,LUMINARIA EXTERNA,175.0,,,97605.0,"LUMINÁRIA ARANDELA TIPO MEIA LUA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",UN,ATRIBUÍDO SÃO PAULO,"82,64",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,1198125","21,46","2,57",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,LUMINARIA EXTERNA,175.0,,,97605.0,"LUMINÁRIA ARANDELA TIPO MEIA LUA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",UN,ATRIBUÍDO SÃO PAULO,"82,64",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"0,3834000","26,28","10,07",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,LUMINARIA EXTERNA,175.0,,,97607.0,"LUMINÁRIA ARANDELA TIPO TARTARUGA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",UN,ATRIBUÍDO SÃO PAULO,"104,53",,,,,,,,,"13,01","12,4521439","91,52","87,5478561","0,00","0,0000000","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,LUMINARIA EXTERNA,175.0,,,97607.0,"LUMINÁRIA ARANDELA TIPO TARTARUGA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",UN,ATRIBUÍDO SÃO PAULO,"104,53",INSUMO,38193.0,"LAMPADA LED 6 W BIVOLT BRANCA, FORMATO TRADICIONAL (BASE E27)",UN,COEFICIENTE DE REPRESENTATIVIDADE,"1,0000000","4,73","4,73",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,LUMINARIA EXTERNA,175.0,,,97607.0,"LUMINÁRIA ARANDELA TIPO TARTARUGA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",UN,ATRIBUÍDO SÃO PAULO,"104,53",INSUMO,38775.0,"LUMINARIA TIPO TARTARUGA PARA AREA EXTERNA EM ALUMINIO, COM GRADE, PARA 1 LAMPADA, BASE E27, POTENCIA MAXIMA 40/60 W (NAO INCLUI LAMPADA)",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","80,79","80,79",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,LUMINARIA EXTERNA,175.0,,,97607.0,"LUMINÁRIA ARANDELA TIPO TARTARUGA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",UN,ATRIBUÍDO SÃO PAULO,"104,53",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"0,1801875","21,46","3,86",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,LUMINARIA EXTERNA,175.0,,,97607.0,"LUMINÁRIA ARANDELA TIPO TARTARUGA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",UN,ATRIBUÍDO SÃO PAULO,"104,53",COMPOSICAO,88264.0,ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COLETADO,"0,5766000","26,28","15,15",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,TRANSFORMADORES,176.0,,,102102.0,"TRANSFORMADOR DE DISTRIBUIÇÃO, 30 KVA, TRIFÁSICO, 60 HZ, CLASSE 15 KV, IMERSO EM ÓLEO MINERAL, INSTALAÇÃO EM POSTE (NÃO INCLUSO SUPORTE) - FORNECIMENTO E INSTALAÇÃO. AF_12/2020",UN,ATRIBUÍDO SÃO PAULO,"11.287,71",,,,,,,,,"281,81","2,4966445","10.992,49","97,3845521","13,41","0,1188034","0,00","0,0000000","0,00","0,0000000",CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,TRANSFORMADORES,176.0,,,102102.0,"TRANSFORMADOR DE DISTRIBUIÇÃO, 30 KVA, TRIFÁSICO, 60 HZ, CLASSE 15 KV, IMERSO EM ÓLEO MINERAL, INSTALAÇÃO EM POSTE (NÃO INCLUSO SUPORTE) - FORNECIMENTO E INSTALAÇÃO. AF_12/2020",UN,ATRIBUÍDO SÃO PAULO,"11.287,71",COMPOSICAO,5928.0,"GUINDAUTO HIDRÁULICO, CAPACIDADE MÁXIMA DE CARGA 6200 KG, MOMENTO MÁXIMO DE CARGA 11,7 TM, ALCANCE MÁXIMO HORIZONTAL 9,70 M, INCLUSIVE CAMINHÃO TOCO PBT 16.000 KG, POTÊNCIA DE 189 CV - CHP DIURNO. AF_06/2014",CHP,ATRIBUÍDO SÃO PAULO,"0,1535000","284,46","43,66",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,TRANSFORMADORES,176.0,,,102102.0,"TRANSFORMADOR DE DISTRIBUIÇÃO, 30 KVA, TRIFÁSICO, 60 HZ, CLASSE 15 KV, IMERSO EM ÓLEO MINERAL, INSTALAÇÃO EM POSTE (NÃO INCLUSO SUPORTE) - FORNECIMENTO E INSTALAÇÃO. AF_12/2020",UN,ATRIBUÍDO SÃO PAULO,"11.287,71",INSUMO,7610.0,"TRANSFORMADOR TRIFASICO DE DISTRIBUICAO, POTENCIA DE 30 KVA, TENSAO NOMINAL DE 15 KV, TENSAO SECUNDARIA DE 220/127V, EM OLEO ISOLANTE TIPO MINERAL",UN,ATRIBUÍDO SÃO PAULO,"1,0000000","10.827,69","10.827,69",,,,,,,,,,,CAIXA REFERENCIAL
INSTALACAO ELETRICA/ELETRIFICACAO E ILUMINACAO EXT,INEL,TRANSFORMADORES,176.0,,,102102.0,"TRANSFORMADOR DE DISTRIBUIÇÃO, 30 KVA, TRIFÁSICO, 60 HZ, CLASSE 15 KV, IMERSO EM ÓLEO MINERAL, INSTALAÇÃO EM POSTE (NÃO INCLUSO SUPORTE) - FORNECIMENTO E INSTALAÇÃO. AF_12/2020",UN,ATRIBUÍDO SÃO PAULO,"11.287,71",COMPOSICAO,88247.0,AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES,H,COEFICIENTE DE REPRESENTATIVIDADE,"8,7216000","21,46","187,16",,,,,,,,,,,CAIXA REFERENCIAL
